x,y
0.0919463179734,0.102519070925
0.818227207445,0.105750290609
0.396439239744,0.875585757123
0.797214023325,0.416075472048
0.602150630317,0.238163733048
0.112526727654,0.600125280922
0.494714671731,0.511865242265
0.889467504423,0.887329827672
0.200984492518,0.318179919668
