x,y
0.092496628025,0.0984690792308
0.811010514307,0.123271476589
0.407610521158,0.910035933683
0.797101198985,0.428121170318
0.598164249178,0.220785644428
0.110857327262,0.613490761828
0.499387620527,0.508016030829
0.869374685234,0.903697836167
0.199401919124,0.292746562991
