x,y
0.105312756032,0.082010329474
0.802512304591,0.0837406261015
0.405779106645,0.90385924019
0.786227249648,0.421599434606
0.604840518763,0.195176328648
0.109212806882,0.604754682527
0.509845908848,0.532385939608
0.873891404945,0.897278363803
0.221068213845,0.317249959769
