x,y
0.0978603441022,0.0799072316107
0.802312630071,0.101327070335
0.382311741292,0.89680671797
0.802787017769,0.403675124869
0.60458377711,0.205271175519
0.100809237774,0.586190651091
0.487053189086,0.501322224444
0.884451018148,0.875770109701
0.203783600205,0.283522978249
