x,y
0.0767364512632,0.108207901433
0.805587784402,0.142039396991
0.806573096066,0.140083715952
0.822799935745,0.0980727229786
0.814255821819,0.10874698593
0.820530097574,0.101723997864
0.813371279111,0.112542806968
0.367233913953,0.282762328541
0.822022272239,0.117386653069
