x,y
0.0738362062715,0.10247776759
0.809967135753,0.12922228887
0.804233925249,0.150992392245
0.85242487214,0.128860925247
0.812472458738,0.150786142328
0.817668586113,0.0978804724432
0.81968513547,0.124603510332
0.820310897155,0.0992655419647
0.813510088275,0.102533590905
0.808139717385,0.118067484046
0.362276980386,0.287262532178
0.820367529483,0.124451993748
